,r_sum,i_sum,r_mean,i_mean,r_std,i_std,r_var,i_var,r_skew,i_skew,r_kurtosis,i_kurtosis,label
10,14.065203125,1.3383391617161067e-15,0.0004659512066852183,4.4336419589084565e-20,0.011899921355299905,0.0011330191224377443,0.0001416081282623227,1.283732331809596e-06,6.938964225071291,0.7726445119572547,83.04351700172433,58.165173853328966,1
11,14.08365625,1.3643600138557588e-15,0.0004665625207049626,4.5198436820239807e-20,0.011905239346821845,0.0011336955403027668,0.00014173472390511502,1.2852655781023822e-06,6.942123623088397,0.861404259061319,83.02153233267673,63.68125578749746,1
12,14.0693453125,1.4285447824669006e-15,0.00046608842882462064,4.732474599042273e-20,0.011900945192296435,0.0011317642437807262,0.00014163249647004364,1.2808903035005592e-06,6.938645678404858,0.8250642541169408,83.03772148572341,56.823888302085415,1
13,14.053207812499997,1.3253287356462806e-15,0.00046555382669118123,4.3905410973506945e-20,0.01190289488027284,0.0011295635466453196,0.00014167890653082538,1.275913805909953e-06,6.941181794803242,0.9189604312275538,83.0345252217505,60.651193841086645,1
14,14.013317968750002,1.1379786002407855e-15,0.0004662247718917391,3.7860684707082724e-20,0.011908240864356212,0.0011522647878607819,0.00014180620048352317,1.3277141413438528e-06,6.941208355671786,0.24537931557522527,82.99183149433019,73.6324288000711,1
15,14.045312500000005,1.1622647289044608e-15,0.00046529227125157374,3.85034363249341e-20,0.01189981305454659,0.0011387761319100293,0.00014160555073315743,1.2968110786079687e-06,6.940162131266015,0.799767654432175,83.05890911016374,56.420900385558355,1
16,14.084667968750002,1.19522447494802e-15,0.0004646105218126341,3.9426834073825504e-20,0.011885861164690356,0.0011658633354556718,0.0001412736956262944,1.3592373169598244e-06,6.951900315215544,0.03814809907892488,83.26217093051687,99.0661379545258,1
17,14.075546875000004,1.4641066137244252e-15,0.0004662938738156763,4.8502836206334894e-20,0.011901254557436262,0.0011311809650003707,0.0001416398600408974,1.2795703755791698e-06,6.94076213801496,0.9024399496363277,83.03588255183286,54.382820541119685,1
18,1.1081171875000002,4.683753385137379e-17,0.00042950278585271326,1.8154082888129376e-20,0.011213216116120065,0.0015410436022376566,0.00012573621566681475,2.3748153839976127e-06,7.123613246753283,4.669396030091367,89.02977039344356,204.42618015750645,1
19,1.07323671875,1.2663481374630692e-16,0.00041598322432170545,4.9083261141979425e-20,0.011010550162932047,0.0017293744444834265,0.00012123221489044294,2.9907359692323597e-06,7.26038514791104,-0.02744572772756796,91.77536065204204,193.62987029606836,1
20,1.0214125000000005,1.5699247457590104e-16,0.0004167329661362711,6.405241720762996e-20,0.010994201024052266,0.0016855259433040655,0.00012087245615727187,2.84099770555106e-06,7.185480484767563,1.6472328253019548,90.36683951854664,181.26762098856162,1
21,0.87935234375,7.892991815694472e-17,0.0004260428022044574,3.824123941712438e-20,0.011187045479009252,0.001731824146535725,0.00012514998654942133,2.9992148745241922e-06,7.238463154003319,2.586040554476122,90.91509187929762,171.82638874990622,1
22,0.8552742187500002,9.540979117872439e-17,0.00041437704396802335,4.62256740206998e-20,0.011002207943664804,0.0016604844813003622,0.00012104857963564091,2.757208712639333e-06,7.165525425904634,4.126500561003387,90.99752079558783,180.9481465938195,1
23,0.72375078125,5.377642775528102e-17,0.0004007479408914729,2.9776538070476756e-20,0.010806237940422575,0.001868684730105697,0.00011677477842502832,3.4919826205302022e-06,7.301493927178723,0.8073582495234671,93.99005685145914,188.70287301393594,1
24,0.5580632812500002,-8.239936510889834e-18,0.0003932792679704018,-5.806861529873033e-21,0.010620642555601481,0.0018946180281460934,0.00011279804829385317,3.5895774725761907e-06,7.301228132998038,2.6971885087618714,95.86861665003956,163.38937038521607,1
25,0.50659765625,2.6454533008646308e-17,0.0003927113614341085,2.0507389929183184e-20,0.010636622306016428,0.0018496806825166725,0.00011313773408084624,3.421318627275344e-06,7.333976084068225,4.237786300208856,96.49199945543488,154.12693846923028,1
26,14.079731250000004,1.349614864309956e-15,0.0004664324935400518,4.4709960389251834e-20,0.011911076879695032,0.0011590397487009276,0.00014187375243400553,1.3433731390687092e-06,6.936835304440508,0.07351087701354037,82.91272311466317,95.06084245615286,1
27,14.09549765625,1.4450246554886803e-15,0.0004669548021019678,4.7870690236821056e-20,0.011909797644998017,0.001138460713008487,0.0001418432799448003,1.296092795063793e-06,6.936788681949614,0.24197067107461057,82.93952388351492,76.49880347074361,1
28,4.92279921875,5.152128723651117e-16,0.00044895569710442314,4.698703806339368e-20,0.01153381889727962,0.001295355670429533,0.00013302897835524446,1.6779463129139449e-06,6.931694058256017,0.749561837101006,83.43303027698734,100.77107817683296,1
29,14.06013515625,1.349614864309956e-15,0.0004657833153200159,4.4709960389251834e-20,0.011905432785759548,0.0011249563846464378,0.00014173932981623836,1.2655268673567844e-06,6.941263185335982,0.9055077436045692,83.01118845091953,65.12381921285701,1
30,94.01479218749999,8.736934786757189e-15,0.0004735522018601629,4.4007912047776866e-20,0.012069280014636087,0.0010244715904940797,0.00014566752007169406,1.0495420397294692e-06,6.940824454041522,-0.008395678181328055,82.8135902303735,28.531565899295583,1
31,14.062508593750001,1.1761425167122752e-15,0.0004658619424153582,3.8963178848216893e-20,0.011899353633853357,0.0011248019467942738,0.00014159461690349908,1.2651794195121883e-06,6.937250752049932,0.712600980786837,83.02687980317985,61.964804707242976,1
32,14.0895671875,1.1483869410966463e-15,0.0004667583378884251,3.8043693801651306e-20,0.01190707521455377,0.0011324140334975038,0.0001417784401650407,1.2823615432620857e-06,6.938812092829157,0.5479913579850769,82.9773111382892,63.74071513325406,1
33,14.083936718750001,1.1171619185290638e-15,0.00046657181205691383,3.7009273124265014e-20,0.011905877324445046,0.0011304066702583662,0.0001417499148647347,1.2778192401646067e-06,6.941760373212053,0.8635764688122552,83.01543013349139,63.76203577774196,1
34,14.061182031250002,1.3183898417423734e-15,0.00046581799613231307,4.367553971186555e-20,0.011905441589396881,0.001125657429253049,0.00014173953943854095,1.267104648032583e-06,6.941416385811189,0.8839669193845695,83.01011110757797,65.49418287617367,1
35,14.07650234375,1.0824674490095276e-15,0.00046632552652719805,3.585991681605803e-20,0.011910001295523531,0.001158969779363248,0.0001418481308593722,1.3432109494772956e-06,6.938566872634311,0.08034754633904033,82.92335755125623,96.60110600228555,1
